,symbol,time,open,high,low,close,volume,date
151,DIS,2015-04-24 00:00:00-04:00,109.53,110.48,109.19,109.53,5162400,20150424
152,DIS,2015-04-27 00:00:00-04:00,111.5,111.66,110.07,110.16,6793900,20150427
153,DIS,2015-04-28 00:00:00-04:00,110.75,111.15,108.89,109.92,5903400,20150428
154,DIS,2015-04-29 00:00:00-04:00,109.66,110.38,109.26,109.81,4012000,20150429
155,DIS,2015-04-30 00:00:00-04:00,109.68,110.19,107.68,108.72,5900100,20150430
156,DIS,2015-05-01 00:00:00-04:00,109.95,110.67,109.27,110.52,4904200,20150501
157,DIS,2015-05-04 00:00:00-04:00,111.48,111.53,110.5,111.03,5916800,20150504
158,DIS,2015-05-05 00:00:00-04:00,113.3,113.3,110.56,110.81,11948200,20150505
159,DIS,2015-05-06 00:00:00-04:00,111.56,111.96,109.22,109.72,7549300,20150506
160,DIS,2015-05-07 00:00:00-04:00,109.6,109.78,108.71,109.26,6511500,20150507
161,DIS,2015-05-08 00:00:00-04:00,110.26,110.7,109.57,110.11,4859200,20150508
162,DIS,2015-05-11 00:00:00-04:00,110.14,110.14,108.49,108.6,5139700,20150511
163,DIS,2015-05-12 00:00:00-04:00,108.28,109.66,107.67,109.24,5172000,20150512
164,DIS,2015-05-13 00:00:00-04:00,109.83,109.87,108.78,109.19,3292500,20150513
165,DIS,2015-05-14 00:00:00-04:00,109.69,110.0,109.01,109.93,3714600,20150514
166,DIS,2015-05-15 00:00:00-04:00,110.1,110.69,109.68,110.3,4434600,20150515
167,DIS,2015-05-18 00:00:00-04:00,110.47,110.74,110.01,110.33,3999900,20150518
168,DIS,2015-05-19 00:00:00-04:00,110.69,110.99,110.47,110.56,3494800,20150519
169,DIS,2015-05-20 00:00:00-04:00,110.78,110.81,110.02,110.2,3459800,20150520
170,DIS,2015-05-21 00:00:00-04:00,110.04,110.64,109.9,110.39,3249100,20150521
171,DIS,2015-05-22 00:00:00-04:00,110.3,110.9,110.12,110.26,2841500,20150522
172,DIS,2015-05-26 00:00:00-04:00,110.17,110.85,108.76,109.44,4530800,20150526
173,DIS,2015-05-27 00:00:00-04:00,109.51,110.61,109.3,110.37,3012400,20150527
174,DIS,2015-05-28 00:00:00-04:00,110.11,110.54,109.6,110.53,2568500,20150528
175,DIS,2015-05-29 00:00:00-04:00,110.33,110.52,109.41,110.37,3595400,20150529
176,DIS,2015-06-01 00:00:00-04:00,111.48,111.77,110.55,110.96,5502700,20150601
177,DIS,2015-06-02 00:00:00-04:00,110.92,111.25,110.02,110.75,3620600,20150602
178,DIS,2015-06-03 00:00:00-04:00,111.28,111.82,110.5,111.17,3659800,20150603
179,DIS,2015-06-04 00:00:00-04:00,110.96,111.25,109.99,110.3,4707300,20150604
180,DIS,2015-06-05 00:00:00-04:00,110.3,110.77,109.8,110.3,3355100,20150605
181,DIS,2015-06-08 00:00:00-04:00,110.03,110.24,109.21,109.29,4707200,20150608
182,DIS,2015-06-09 00:00:00-04:00,109.35,109.41,107.65,108.52,6401100,20150609
183,DIS,2015-06-10 00:00:00-04:00,108.9,110.25,108.73,110.0,4225500,20150610
184,DIS,2015-06-11 00:00:00-04:00,110.01,110.96,110.01,110.62,3997100,20150611
185,DIS,2015-06-12 00:00:00-04:00,110.33,110.53,109.54,109.95,2838900,20150612
186,DIS,2015-06-15 00:00:00-04:00,109.27,110.41,108.93,110.18,3611700,20150615
187,DIS,2015-06-16 00:00:00-04:00,110.35,111.29,109.9,111.06,3238800,20150616
188,DIS,2015-06-17 00:00:00-04:00,111.2,111.94,110.88,111.49,3876100,20150617
189,DIS,2015-06-18 00:00:00-04:00,111.83,113.55,111.58,113.22,5726100,20150618
190,DIS,2015-06-19 00:00:00-04:00,112.83,113.48,112.4,112.62,7069400,20150619
191,DIS,2015-06-22 00:00:00-04:00,113.4,114.47,113.27,113.53,4127000,20150622
192,DIS,2015-06-23 00:00:00-04:00,113.93,114.52,113.72,114.41,4718500,20150623
193,DIS,2015-06-24 00:00:00-04:00,114.3,114.56,113.71,113.77,4589600,20150624
194,DIS,2015-06-25 00:00:00-04:00,114.65,115.28,114.39,114.45,5294600,20150625
195,DIS,2015-06-26 00:00:00-04:00,114.97,115.18,114.41,114.99,5497500,20150626
196,DIS,2015-06-29 00:00:00-04:00,114.16,115.19,113.0,113.05,5418200,20150629
197,DIS,2015-06-30 00:00:00-04:00,113.93,114.86,113.55,114.14,5411000,20150630
198,DIS,2015-07-01 00:00:00-04:00,114.95,115.25,114.34,115.13,4184000,20150701
199,DIS,2015-07-02 00:00:00-04:00,115.31,115.67,114.45,114.97,4566700,20150702
200,DIS,2015-07-06 00:00:00-04:00,114.47,115.86,114.27,115.7,4478000,20150706
201,DIS,2015-07-07 00:00:00-04:00,116.42,117.19,114.86,117.1,7135800,20150707
202,DIS,2015-07-08 00:00:00-04:00,116.5,116.68,115.11,115.19,6572300,20150708
203,DIS,2015-07-09 00:00:00-04:00,116.83,117.21,115.51,115.6,5722500,20150709
204,DIS,2015-07-10 00:00:00-04:00,116.99,117.43,115.67,116.44,6110300,20150710
205,DIS,2015-07-13 00:00:00-04:00,117.75,118.31,117.25,118.05,5120400,20150713
206,DIS,2015-07-14 00:00:00-04:00,118.03,118.14,117.7,117.85,4077700,20150714
207,DIS,2015-07-15 00:00:00-04:00,118.04,118.9,117.85,118.3,3931300,20150715
208,DIS,2015-07-16 00:00:00-04:00,119.0,119.15,118.53,119.07,4213000,20150716
209,DIS,2015-07-17 00:00:00-04:00,118.69,118.9,118.03,118.86,4216800,20150717
210,DIS,2015-07-20 00:00:00-04:00,119.29,119.9,118.89,119.58,4449800,20150720
211,DIS,2015-07-21 00:00:00-04:00,119.75,119.8,118.83,119.31,3440100,20150721
212,DIS,2015-07-22 00:00:00-04:00,119.28,119.7,118.93,119.33,3610700,20150722
213,DIS,2015-07-23 00:00:00-04:00,119.3,119.67,118.57,118.8,2654800,20150723
214,DIS,2015-07-24 00:00:00-04:00,119.35,119.8,118.58,118.91,3382000,20150724
215,DIS,2015-07-27 00:00:00-04:00,118.63,118.8,117.78,118.25,4128900,20150727
216,DIS,2015-07-28 00:00:00-04:00,118.68,118.9,117.87,118.46,4495500,20150728
217,DIS,2015-07-29 00:00:00-04:00,118.85,119.86,118.41,119.84,4251800,20150729
218,DIS,2015-07-30 00:00:00-04:00,119.71,120.35,119.01,120.03,3779800,20150730
219,DIS,2015-07-31 00:00:00-04:00,120.12,120.72,119.59,120.0,4286000,20150731
220,DIS,2015-08-03 00:00:00-04:00,120.88,121.73,120.17,121.12,7032900,20150803
221,DIS,2015-08-04 00:00:00-04:00,121.5,122.08,120.61,121.69,8470700,20150804
222,DIS,2015-08-05 00:00:00-04:00,110.83,113.95,109.5,110.53,51625500,20150805
223,DIS,2015-08-06 00:00:00-04:00,110.4,110.4,104.24,108.55,52736100,20150806
224,DIS,2015-08-07 00:00:00-04:00,108.75,109.56,107.66,109.35,13930800,20150807
225,DIS,2015-08-10 00:00:00-04:00,110.0,111.0,109.74,111.0,10044200,20150810
226,DIS,2015-08-11 00:00:00-04:00,110.34,110.49,107.95,108.0,12019400,20150811
227,DIS,2015-08-12 00:00:00-04:00,107.0,107.44,105.51,106.99,15100400,20150812
228,DIS,2015-08-13 00:00:00-04:00,107.21,108.51,106.75,107.52,8302600,20150813
229,DIS,2015-08-14 00:00:00-04:00,107.61,107.67,106.52,107.16,6064100,20150814
230,DIS,2015-08-17 00:00:00-04:00,107.3,109.28,106.84,109.05,6852000,20150817
231,DIS,2015-08-18 00:00:00-04:00,108.04,108.25,106.8,106.94,10701600,20150818
232,DIS,2015-08-19 00:00:00-04:00,106.65,107.75,105.77,106.45,8076700,20150819
233,DIS,2015-08-20 00:00:00-04:00,104.34,105.0,99.76,100.02,31288800,20150820
234,DIS,2015-08-21 00:00:00-04:00,97.5,100.63,96.61,98.84,27432000,20150821
235,DIS,2015-08-24 00:00:00-04:00,93.38,100.0,90.0,95.36,25277200,20150824
236,DIS,2015-08-25 00:00:00-04:00,99.97,100.09,95.72,95.89,15492100,20150825
237,DIS,2015-08-26 00:00:00-04:00,98.69,99.49,96.26,99.23,11450400,20150826
238,DIS,2015-08-27 00:00:00-04:00,101.35,102.62,99.78,102.17,15122400,20150827
239,DIS,2015-08-28 00:00:00-04:00,102.19,103.34,101.81,102.48,9355900,20150828
240,DIS,2015-08-31 00:00:00-04:00,102.3,102.46,100.91,101.88,6510900,20150831
241,DIS,2015-09-01 00:00:00-04:00,99.31,101.34,99.15,99.51,12056800,20150901
242,DIS,2015-09-02 00:00:00-04:00,100.92,101.94,99.55,101.89,9911500,20150902
243,DIS,2015-09-03 00:00:00-04:00,102.2,103.03,101.46,101.99,8953299,20150903
244,DIS,2015-09-04 00:00:00-04:00,100.96,101.82,100.36,100.97,9213799,20150904
245,DIS,2015-09-08 00:00:00-04:00,102.95,104.15,102.515,104.01,8571506,20150908
246,DIS,2015-09-09 00:00:00-04:00,104.75,104.95,101.68,101.91,9577524,20150909
247,DIS,2015-09-10 00:00:00-04:00,101.85,103.22,101.331,102.6,9026074,20150910
248,DIS,2015-09-11 00:00:00-04:00,102.35,104.5,102.2,104.48,9529778,20150911
249,DIS,2015-09-14 00:00:00-04:00,104.65,104.9,102.99,103.82,6959805,20150914
250,DIS,2015-09-15 00:00:00-04:00,103.25,103.8,101.83,103.43,9171441,20150915
251,DIS,2015-09-16 00:00:00-04:00,103.32,104.07,102.75,103.96,6509738,20150916
252,DIS,2015-09-17 00:00:00-04:00,104.2,105.95,103.75,104.2,7792632,20150917
253,DIS,2015-09-18 00:00:00-04:00,103.2,104.21,102.39,102.84,13559400,20150918
254,DIS,2015-09-21 00:00:00-04:00,103.68,103.83,102.46,103.41,7152324,20150921
255,DIS,2015-09-22 00:00:00-04:00,102.18,102.75,101.48,102.49,8330068,20150922
256,DIS,2015-09-23 00:00:00-04:00,102.44,102.63,101.38,101.57,5817994,20150923
257,DIS,2015-09-24 00:00:00-04:00,101.0,101.33,99.24,100.62,10706825,20150924
258,DIS,2015-09-25 00:00:00-04:00,101.51,101.8,99.58,100.3,7179845,20150925
259,DIS,2015-09-28 00:00:00-04:00,99.9,100.39,98.295,98.49,8238329,20150928
260,DIS,2015-09-29 00:00:00-04:00,98.51,100.06,97.77,99.42,9466944,20150929
261,DIS,2015-09-30 00:00:00-04:00,100.78,102.43,100.5,102.2,9189977,20150930
262,DIS,2015-10-01 00:00:00-04:00,102.97,103.47,101.08,102.67,7503711,20151001
263,DIS,2015-10-02 00:00:00-04:00,101.21,103.01,99.88,103.0,9105646,20151002
264,DIS,2015-10-05 00:00:00-04:00,103.7,104.196,102.61,103.85,7144600,20151005
265,DIS,2015-10-06 00:00:00-04:00,104.19,104.51,103.21,103.77,5660629,20151006
266,DIS,2015-10-07 00:00:00-04:00,104.49,104.59,102.66,103.39,7008280,20151007
267,DIS,2015-10-08 00:00:00-04:00,103.2,104.89,102.7,104.61,7499092,20151008
268,DIS,2015-10-09 00:00:00-04:00,105.09,106.05,104.67,105.56,7341822,20151009
269,DIS,2015-10-12 00:00:00-04:00,105.91,106.7,105.62,106.35,5179044,20151012
270,DIS,2015-10-13 00:00:00-04:00,105.74,107.39,105.31,106.59,8342685,20151013
271,DIS,2015-10-14 00:00:00-04:00,106.5,106.85,105.23,105.73,5563643,20151014
272,DIS,2015-10-15 00:00:00-04:00,106.5,108.0,106.26,107.89,6739184,20151015
273,DIS,2015-10-16 00:00:00-04:00,108.27,108.5,107.46,108.24,5908875,20151016
274,DIS,2015-10-19 00:00:00-04:00,108.25,109.97,107.94,109.47,8001900,20151019
275,DIS,2015-10-20 00:00:00-04:00,109.55,110.53,109.41,109.84,9674422,20151020
276,DIS,2015-10-21 00:00:00-04:00,110.67,111.56,110.01,110.09,8781423,20151021
277,DIS,2015-10-22 00:00:00-04:00,110.67,113.35,110.39,113.25,10028949,20151022
278,DIS,2015-10-23 00:00:00-04:00,114.21,114.21,111.85,113.09,7928447,20151023
279,DIS,2015-10-26 00:00:00-04:00,113.07,113.58,112.12,113.52,5729552,20151026
280,DIS,2015-10-27 00:00:00-04:00,113.29,114.268,113.245,113.77,5857562,20151027
281,DIS,2015-10-28 00:00:00-04:00,113.97,114.46,112.86,114.34,6452873,20151028
282,DIS,2015-10-29 00:00:00-04:00,114.34,115.4,114.2,115.04,6125112,20151029
283,DIS,2015-10-30 00:00:00-04:00,115.0,115.24,113.67,113.74,8501634,20151030
284,DIS,2015-11-02 00:00:00-05:00,114.49,115.31,114.01,115.04,6949528,20151102
285,DIS,2015-11-03 00:00:00-05:00,114.97,116.4,114.54,115.54,7132081,20151103
286,DIS,2015-11-04 00:00:00-05:00,116.64,116.83,110.81,113.25,20740831,20151104
287,DIS,2015-11-05 00:00:00-05:00,113.26,113.93,111.6,113.0,14843729,20151105
288,DIS,2015-11-06 00:00:00-05:00,114.6,116.75,114.57,115.67,16803396,20151106
289,DIS,2015-11-09 00:00:00-05:00,115.9,116.73,115.18,116.42,9317475,20151109
290,DIS,2015-11-10 00:00:00-05:00,116.17,117.51,115.51,117.42,8240533,20151110
291,DIS,2015-11-11 00:00:00-05:00,117.55,117.58,116.43,116.52,6381663,20151111
292,DIS,2015-11-12 00:00:00-05:00,115.6,116.99,115.0,116.21,7222996,20151112
293,DIS,2015-11-13 00:00:00-05:00,115.92,116.42,114.38,114.84,8078066,20151113
294,DIS,2015-11-16 00:00:00-05:00,113.47,116.08,113.335,115.92,5770158,20151116
295,DIS,2015-11-17 00:00:00-05:00,116.11,117.55,115.51,116.13,6434432,20151117
296,DIS,2015-11-18 00:00:00-05:00,116.22,118.28,116.05,118.14,6744634,20151118
