,symbol,time,open,high,low,close,volume
0,FB,2019-06-03 09:30:00-04:00,174.9,175.05,173.41,173.55,601483
1,FB,2019-06-03 09:31:00-04:00,173.55,174.18,173.31,173.77,160370
2,FB,2019-06-03 09:32:00-04:00,173.77,174.0,173.4,173.4,104590
3,FB,2019-06-03 09:33:00-04:00,173.4614,173.59,173.2,173.45,192186
4,FB,2019-06-03 09:34:00-04:00,173.48,173.67,173.22,173.33,139068
5,FB,2019-06-03 09:35:00-04:00,173.285,173.38,172.7,172.72,265247
6,FB,2019-06-03 09:36:00-04:00,172.73,173.15,172.31,173.04,215993
7,FB,2019-06-03 09:37:00-04:00,173.04,173.18,172.73,172.77,200913
8,FB,2019-06-03 09:38:00-04:00,172.74,173.14,172.74,172.915,134871
9,FB,2019-06-03 09:39:00-04:00,172.915,172.95,172.62,172.63,123600
10,FB,2019-06-03 09:40:00-04:00,172.63,172.73,171.74,171.89,234808
11,FB,2019-06-03 09:41:00-04:00,171.86,172.167,171.52,171.52,178386
12,FB,2019-06-03 09:42:00-04:00,171.5382,171.55,170.91,171.15,281841
13,FB,2019-06-03 09:43:00-04:00,171.09,171.45,170.91,171.36,175294
14,FB,2019-06-03 09:44:00-04:00,171.3593,171.41,170.75,171.0975,178476
15,FB,2019-06-03 09:45:00-04:00,171.06,171.29,170.85,171.07,120050
16,FB,2019-06-03 09:46:00-04:00,171.07,171.07,170.62,170.6225,174394
17,FB,2019-06-03 09:47:00-04:00,170.6481,170.67,169.82,169.8694,367656
18,FB,2019-06-03 09:48:00-04:00,169.8694,170.2,169.34,169.43,349114
19,FB,2019-06-03 09:49:00-04:00,169.43,170.5,169.37,170.365,307824
20,FB,2019-06-03 09:50:00-04:00,170.365,170.58,170.06,170.565,222152
21,FB,2019-06-03 09:51:00-04:00,170.55,170.71,170.05,170.0935,203587
22,FB,2019-06-03 09:52:00-04:00,170.0935,170.6398,170.04,170.548,146279
23,FB,2019-06-03 09:53:00-04:00,170.548,170.83,170.46,170.635,174461
24,FB,2019-06-03 09:54:00-04:00,170.635,170.74,170.43,170.65,142092
25,FB,2019-06-03 09:55:00-04:00,170.69,170.86,170.3,170.86,137200
26,FB,2019-06-03 09:56:00-04:00,170.86,170.9399,170.65,170.7109,109682
27,FB,2019-06-03 09:57:00-04:00,170.7109,170.98,170.31,170.86,135675
28,FB,2019-06-03 09:58:00-04:00,170.84,170.98,170.67,170.83,138599
29,FB,2019-06-03 09:59:00-04:00,170.81,170.845,170.42,170.445,56153
30,FB,2019-06-03 10:00:00-04:00,170.445,171.1495,170.22,170.9772,205517
31,FB,2019-06-03 10:01:00-04:00,170.9772,171.04,170.3003,170.32,114263
32,FB,2019-06-03 10:02:00-04:00,170.32,170.3663,169.646,169.77,177889
33,FB,2019-06-03 10:03:00-04:00,169.82,170.18,169.56,169.63,123636
34,FB,2019-06-03 10:04:00-04:00,169.63,170.17,169.57,170.1358,129699
35,FB,2019-06-03 10:05:00-04:00,170.1358,170.36,170.0601,170.235,81578
36,FB,2019-06-03 10:06:00-04:00,170.235,170.31,170.1,170.2839,68183
37,FB,2019-06-03 10:07:00-04:00,170.28,170.31,169.86,170.26,84104
38,FB,2019-06-03 10:08:00-04:00,170.26,170.37,170.04,170.21,113528
39,FB,2019-06-03 10:09:00-04:00,170.21,170.47,170.21,170.47,61531
40,FB,2019-06-03 10:10:00-04:00,170.47,170.84,170.34,170.77,95495
41,FB,2019-06-03 10:11:00-04:00,170.77,170.98,170.66,170.88,90222
42,FB,2019-06-03 10:12:00-04:00,170.88,171.11,170.76,171.03,81239
43,FB,2019-06-03 10:13:00-04:00,171.03,171.25,170.9,170.95,107694
44,FB,2019-06-03 10:14:00-04:00,170.95,171.07,170.82,170.92,85909
45,FB,2019-06-03 10:15:00-04:00,170.9,170.9,170.51,170.69,65372
46,FB,2019-06-03 10:16:00-04:00,170.69,170.69,170.442,170.63,43689
47,FB,2019-06-03 10:17:00-04:00,170.63,171.16,170.63,171.0,71957
48,FB,2019-06-03 10:18:00-04:00,171.01,171.33,170.91,171.24,101515
