,symbol,time,open,high,low,close,volume
0,JNJ,2019-05-20 09:30:00-04:00,138.61,138.87,138.51,138.56,87006
1,JNJ,2019-05-20 09:31:00-04:00,138.56,138.78,138.56,138.78,6494
2,JNJ,2019-05-20 09:32:00-04:00,138.78,138.78,138.64,138.74,5459
3,JNJ,2019-05-20 09:33:00-04:00,138.74,138.85,138.65,138.8,8687
4,JNJ,2019-05-20 09:34:00-04:00,138.8,138.96,138.65,138.72,8837
5,JNJ,2019-05-20 09:35:00-04:00,138.72,138.74,138.5401,138.5401,5847
6,JNJ,2019-05-20 09:36:00-04:00,138.5401,138.5401,138.3,138.4035,9779
7,JNJ,2019-05-20 09:37:00-04:00,138.4035,138.44,138.3,138.33,9312
8,JNJ,2019-05-20 09:38:00-04:00,138.33,138.3503,138.11,138.2,9789
9,JNJ,2019-05-20 09:39:00-04:00,138.2,138.2,138.04,138.12,8538
10,JNJ,2019-05-20 09:40:00-04:00,138.12,138.16,138.06,138.115,15397
11,JNJ,2019-05-20 09:41:00-04:00,138.115,138.26,138.07,138.13,25653
12,JNJ,2019-05-20 09:42:00-04:00,138.13,138.38,138.12,138.38,5942
13,JNJ,2019-05-20 09:43:00-04:00,138.38,138.3935,138.26,138.32,10828
14,JNJ,2019-05-20 09:44:00-04:00,138.25,138.44,138.25,138.42,5728
15,JNJ,2019-05-20 09:45:00-04:00,138.42,138.63,138.41,138.63,15985
16,JNJ,2019-05-20 09:46:00-04:00,138.63,138.63,138.5,138.585,9100
17,JNJ,2019-05-20 09:47:00-04:00,138.585,138.6,138.4525,138.4525,5987
18,JNJ,2019-05-20 09:48:00-04:00,138.4525,138.47,138.39,138.4258,5709
19,JNJ,2019-05-20 09:49:00-04:00,138.4258,138.44,138.32,138.364,7172
20,JNJ,2019-05-20 09:50:00-04:00,138.37,138.44,138.27,138.32,16586
21,JNJ,2019-05-20 09:51:00-04:00,138.32,138.38,138.28,138.34,5888
22,JNJ,2019-05-20 09:52:00-04:00,138.34,138.42,138.31,138.38,6497
23,JNJ,2019-05-20 09:53:00-04:00,138.38,138.541,138.34,138.44,9373
24,JNJ,2019-05-20 09:54:00-04:00,138.44,138.47,138.32,138.44,5900
25,JNJ,2019-05-20 09:55:00-04:00,138.4454,138.48,138.4,138.47,7787
26,JNJ,2019-05-20 09:56:00-04:00,138.43,138.58,138.43,138.58,10513
27,JNJ,2019-05-20 09:57:00-04:00,138.5641,138.64,138.54,138.5892,8980
28,JNJ,2019-05-20 09:58:00-04:00,138.5892,138.69,138.56,138.6074,7302
29,JNJ,2019-05-20 09:59:00-04:00,138.585,138.585,138.44,138.44,18028
30,JNJ,2019-05-20 10:00:00-04:00,138.44,138.47,138.34,138.4,17558
31,JNJ,2019-05-20 10:01:00-04:00,138.4,138.52,138.36,138.45,7655
32,JNJ,2019-05-20 10:02:00-04:00,138.45,138.68,138.45,138.65,7974
33,JNJ,2019-05-20 10:03:00-04:00,138.65,138.78,138.65,138.6807,8725
34,JNJ,2019-05-20 10:04:00-04:00,138.6807,138.74,138.635,138.64,7837
35,JNJ,2019-05-20 10:05:00-04:00,138.69,138.73,138.67,138.695,4098
36,JNJ,2019-05-20 10:06:00-04:00,138.695,138.72,138.591,138.67,13658
37,JNJ,2019-05-20 10:07:00-04:00,138.67,138.76,138.67,138.68,7031
38,JNJ,2019-05-20 10:08:00-04:00,138.67,138.72,138.6163,138.6163,3839
39,JNJ,2019-05-20 10:09:00-04:00,138.6163,138.76,138.605,138.71,4695
40,JNJ,2019-05-20 10:10:00-04:00,138.71,138.78,138.71,138.74,5872
41,JNJ,2019-05-20 10:11:00-04:00,138.7332,138.75,138.66,138.75,6764
42,JNJ,2019-05-20 10:12:00-04:00,138.75,138.75,138.65,138.66,16322
43,JNJ,2019-05-20 10:13:00-04:00,138.66,138.72,138.54,138.57,27296
44,JNJ,2019-05-20 10:14:00-04:00,138.57,138.64,138.54,138.585,10914
45,JNJ,2019-05-20 10:15:00-04:00,138.585,138.64,138.55,138.55,12531
46,JNJ,2019-05-20 10:16:00-04:00,138.55,138.57,138.45,138.45,7718
47,JNJ,2019-05-20 10:17:00-04:00,138.46,138.49,138.42,138.49,7142
48,JNJ,2019-05-20 10:18:00-04:00,138.5,138.58,138.46,138.56,8661
49,JNJ,2019-05-20 10:19:00-04:00,138.57,138.6,138.48,138.52,10451
50,JNJ,2019-05-20 10:20:00-04:00,138.52,138.53,138.46,138.53,8796
51,JNJ,2019-05-20 10:21:00-04:00,138.53,138.53,138.46,138.49,6567
52,JNJ,2019-05-20 10:22:00-04:00,138.4955,138.58,138.4955,138.58,5267
53,JNJ,2019-05-20 10:23:00-04:00,138.58,138.67,138.53,138.6566,16379
54,JNJ,2019-05-20 10:24:00-04:00,138.6566,138.76,138.64,138.7,7058
55,JNJ,2019-05-20 10:25:00-04:00,138.7,138.78,138.68,138.7266,9272
56,JNJ,2019-05-20 10:26:00-04:00,138.7266,138.81,138.7266,138.79,11518
57,JNJ,2019-05-20 10:27:00-04:00,138.79,138.846,138.74,138.74,8146
58,JNJ,2019-05-20 10:28:00-04:00,138.73,138.76,138.7,138.7221,10292
59,JNJ,2019-05-20 10:29:00-04:00,138.7221,138.8,138.7221,138.78,7315
60,JNJ,2019-05-20 10:30:00-04:00,138.78,138.78,138.71,138.72,16890
61,JNJ,2019-05-20 10:31:00-04:00,138.72,138.72,138.6,138.605,31290
62,JNJ,2019-05-20 10:32:00-04:00,138.61,138.62,138.55,138.56,16625
63,JNJ,2019-05-20 10:33:00-04:00,138.56,138.72,138.56,138.71,12744
64,JNJ,2019-05-20 10:34:00-04:00,138.71,138.74,138.65,138.7,10393
65,JNJ,2019-05-20 10:35:00-04:00,138.7,138.73,138.66,138.6809,11846
66,JNJ,2019-05-20 10:36:00-04:00,138.6809,138.75,138.68,138.69,15703
67,JNJ,2019-05-20 10:37:00-04:00,138.69,138.69,138.65,138.65,10431
68,JNJ,2019-05-20 10:38:00-04:00,138.64,138.67,138.63,138.64,11126
69,JNJ,2019-05-20 10:39:00-04:00,138.64,138.645,138.55,138.62,10577
70,JNJ,2019-05-20 10:40:00-04:00,138.62,138.62,138.58,138.61,8655
71,JNJ,2019-05-20 10:41:00-04:00,138.61,138.65,138.545,138.57,16175
72,JNJ,2019-05-20 10:42:00-04:00,138.57,138.59,138.54,138.54,8421
73,JNJ,2019-05-20 10:43:00-04:00,138.54,138.6,138.49,138.49,8954
74,JNJ,2019-05-20 10:44:00-04:00,138.49,138.5,138.4495,138.455,9634
75,JNJ,2019-05-20 10:45:00-04:00,138.47,138.51,138.45,138.47,11703
76,JNJ,2019-05-20 10:46:00-04:00,138.47,138.47,138.36,138.38,8640
77,JNJ,2019-05-20 10:47:00-04:00,138.38,138.39,138.3,138.32,13763
78,JNJ,2019-05-20 10:48:00-04:00,138.32,138.325,138.29,138.3,6016
79,JNJ,2019-05-20 10:49:00-04:00,138.3,138.39,138.27,138.37,11248
80,JNJ,2019-05-20 10:50:00-04:00,138.37,138.37,138.29,138.305,9435
81,JNJ,2019-05-20 10:51:00-04:00,138.31,138.34,138.26,138.34,8119
82,JNJ,2019-05-20 10:52:00-04:00,138.34,138.38,138.3,138.3,5712
83,JNJ,2019-05-20 10:53:00-04:00,138.3,138.3,138.22,138.22,4382
84,JNJ,2019-05-20 10:54:00-04:00,138.22,138.25,138.21,138.22,7691
85,JNJ,2019-05-20 10:55:00-04:00,138.22,138.26,138.21,138.22,6990
86,JNJ,2019-05-20 10:56:00-04:00,138.22,138.26,138.21,138.23,24277
87,JNJ,2019-05-20 10:57:00-04:00,138.23,138.26,138.2,138.224,11140
88,JNJ,2019-05-20 10:58:00-04:00,138.224,138.3172,138.224,138.28,6004
89,JNJ,2019-05-20 10:59:00-04:00,138.28,138.33,138.23,138.2532,9716
90,JNJ,2019-05-20 11:00:00-04:00,138.2532,138.34,138.25,138.3,8626
91,JNJ,2019-05-20 11:01:00-04:00,138.3,138.33,138.265,138.33,11264
92,JNJ,2019-05-20 11:02:00-04:00,138.33,138.33,138.27,138.3,3006
93,JNJ,2019-05-20 11:03:00-04:00,138.3,138.34,138.3,138.305,5986
94,JNJ,2019-05-20 11:04:00-04:00,138.31,138.36,138.29,138.34,5038
95,JNJ,2019-05-20 11:05:00-04:00,138.34,138.37,138.26,138.27,5304
96,JNJ,2019-05-20 11:06:00-04:00,138.27,138.3,138.25,138.27,7207
97,JNJ,2019-05-20 11:07:00-04:00,138.27,138.29,138.23,138.25,3397
98,JNJ,2019-05-20 11:08:00-04:00,138.25,138.27,138.21,138.24,5669
99,JNJ,2019-05-20 11:09:00-04:00,138.238,138.27,138.238,138.26,6610
100,JNJ,2019-05-20 11:10:00-04:00,138.26,138.29,138.22,138.22,2770
101,JNJ,2019-05-20 11:11:00-04:00,138.22,138.25,138.21,138.24,4757
102,JNJ,2019-05-20 11:12:00-04:00,138.23,138.2919,138.23,138.29,3630
103,JNJ,2019-05-20 11:13:00-04:00,138.27,138.28,138.2459,138.25,3114
104,JNJ,2019-05-20 11:14:00-04:00,138.25,138.27,138.22,138.25,6058
105,JNJ,2019-05-20 11:15:00-04:00,138.25,138.27,138.22,138.23,7371
106,JNJ,2019-05-20 11:16:00-04:00,138.23,138.25,138.17,138.24,13497
107,JNJ,2019-05-20 11:17:00-04:00,138.23,138.31,138.23,138.28,7779
108,JNJ,2019-05-20 11:18:00-04:00,138.28,138.28,138.2154,138.27,9977
109,JNJ,2019-05-20 11:19:00-04:00,138.27,138.38,138.27,138.33,21385
110,JNJ,2019-05-20 11:20:00-04:00,138.33,138.35,138.25,138.33,22068
111,JNJ,2019-05-20 11:21:00-04:00,138.31,138.345,138.27,138.33,9869
112,JNJ,2019-05-20 11:22:00-04:00,138.32,138.33,138.27,138.3,13120
113,JNJ,2019-05-20 11:23:00-04:00,138.3,138.38,138.27,138.3,31027
114,JNJ,2019-05-20 11:24:00-04:00,138.3,138.3,138.22,138.24,6966
115,JNJ,2019-05-20 11:25:00-04:00,138.24,138.32,138.21,138.32,12807
116,JNJ,2019-05-20 11:26:00-04:00,138.32,138.32,138.28,138.28,8502
117,JNJ,2019-05-20 11:27:00-04:00,138.28,138.31,138.27,138.27,3457
118,JNJ,2019-05-20 11:28:00-04:00,138.26,138.28,138.2,138.2184,7166
119,JNJ,2019-05-20 11:29:00-04:00,138.2184,138.28,138.18,138.27,3766
120,JNJ,2019-05-20 11:30:00-04:00,138.27,138.36,138.25,138.27,9218
121,JNJ,2019-05-20 11:31:00-04:00,138.27,138.27,138.22,138.22,3621
122,JNJ,2019-05-20 11:32:00-04:00,138.22,138.28,138.22,138.27,4862
123,JNJ,2019-05-20 11:33:00-04:00,138.28,138.291,138.26,138.291,3936
124,JNJ,2019-05-20 11:34:00-04:00,138.291,138.405,138.291,138.31,6293
