,symbol,time,open,high,low,close,volume
0,VZ,2019-05-29 09:30:00-04:00,58.59,58.74,58.54,58.7,200874
1,VZ,2019-05-29 09:31:00-04:00,58.71,58.74,58.64,58.665,29412
2,VZ,2019-05-29 09:32:00-04:00,58.64,58.788,58.64,58.76,18326
3,VZ,2019-05-29 09:33:00-04:00,58.76,58.92,58.755,58.85,43305
4,VZ,2019-05-29 09:34:00-04:00,58.86,58.93,58.83,58.9,33881
5,VZ,2019-05-29 09:35:00-04:00,58.9,58.9,58.8,58.82,40671
6,VZ,2019-05-29 09:36:00-04:00,58.82,58.83,58.7699,58.79,45018
7,VZ,2019-05-29 09:37:00-04:00,58.79,58.85,58.78,58.8348,34605
8,VZ,2019-05-29 09:38:00-04:00,58.83,58.87,58.79,58.85,25871
9,VZ,2019-05-29 09:39:00-04:00,58.85,58.855,58.81,58.812,17700
10,VZ,2019-05-29 09:40:00-04:00,58.81,58.83,58.78,58.78,30902
11,VZ,2019-05-29 09:41:00-04:00,58.78,58.805,58.75,58.76,27937
12,VZ,2019-05-29 09:42:00-04:00,58.76,58.76,58.72,58.72,35698
13,VZ,2019-05-29 09:43:00-04:00,58.72,58.805,58.71,58.805,24744
14,VZ,2019-05-29 09:44:00-04:00,58.805,58.82,58.77,58.79,22938
15,VZ,2019-05-29 09:45:00-04:00,58.79,58.92,58.79,58.9099,39691
16,VZ,2019-05-29 09:46:00-04:00,58.9099,58.9323,58.88,58.915,30072
17,VZ,2019-05-29 09:47:00-04:00,58.915,58.93,58.87,58.885,32595
18,VZ,2019-05-29 09:48:00-04:00,58.87,58.875,58.81,58.84,18932
19,VZ,2019-05-29 09:49:00-04:00,58.85,58.87,58.81,58.82,24213
20,VZ,2019-05-29 09:50:00-04:00,58.82,58.82,58.75,58.76,25612
21,VZ,2019-05-29 09:51:00-04:00,58.77,58.8,58.73,58.8,58375
22,VZ,2019-05-29 09:52:00-04:00,58.805,58.83,58.79,58.815,48424
23,VZ,2019-05-29 09:53:00-04:00,58.81,58.82,58.77,58.77,28136
24,VZ,2019-05-29 09:54:00-04:00,58.78,58.79,58.735,58.79,26590
25,VZ,2019-05-29 09:55:00-04:00,58.8,58.85,58.7946,58.81,69886
26,VZ,2019-05-29 09:56:00-04:00,58.8,58.82,58.775,58.8032,18573
27,VZ,2019-05-29 09:57:00-04:00,58.8032,58.84,58.78,58.83,36984
28,VZ,2019-05-29 09:58:00-04:00,58.83,58.85,58.79,58.845,60993
29,VZ,2019-05-29 09:59:00-04:00,58.84,58.8443,58.77,58.79,78026
30,VZ,2019-05-29 10:00:00-04:00,58.785,58.825,58.78,58.82,20773
31,VZ,2019-05-29 10:01:00-04:00,58.82,58.82,58.77,58.77,47936
32,VZ,2019-05-29 10:02:00-04:00,58.77,58.8,58.67,58.71,177699
33,VZ,2019-05-29 10:03:00-04:00,58.71,58.73,58.66,58.71,49545
34,VZ,2019-05-29 10:04:00-04:00,58.7,58.71,58.675,58.6807,20427
35,VZ,2019-05-29 10:05:00-04:00,58.6807,58.6807,58.61,58.63,19988
36,VZ,2019-05-29 10:06:00-04:00,58.62,58.63,58.54,58.55,84346
37,VZ,2019-05-29 10:07:00-04:00,58.55,58.565,58.51,58.56,57679
38,VZ,2019-05-29 10:08:00-04:00,58.56,58.58,58.54,58.565,45764
39,VZ,2019-05-29 10:09:00-04:00,58.57,58.62,58.535,58.595,37224
40,VZ,2019-05-29 10:10:00-04:00,58.595,58.67,58.595,58.67,23209
41,VZ,2019-05-29 10:11:00-04:00,58.67,58.68,58.65,58.655,13095
42,VZ,2019-05-29 10:12:00-04:00,58.655,58.69,58.645,58.6851,31964
43,VZ,2019-05-29 10:13:00-04:00,58.69,58.69,58.645,58.65,43275
44,VZ,2019-05-29 10:14:00-04:00,58.65,58.675,58.65,58.665,36631
45,VZ,2019-05-29 10:15:00-04:00,58.67,58.67,58.63,58.63,80395
46,VZ,2019-05-29 10:16:00-04:00,58.63,58.7,58.61,58.69,30137
47,VZ,2019-05-29 10:17:00-04:00,58.69,58.75,58.69,58.745,21649
48,VZ,2019-05-29 10:18:00-04:00,58.75,58.765,58.73,58.75,30254
49,VZ,2019-05-29 10:19:00-04:00,58.75,58.75,58.71,58.715,22046
50,VZ,2019-05-29 10:20:00-04:00,58.72,58.745,58.71,58.74,18084
51,VZ,2019-05-29 10:21:00-04:00,58.75,58.755,58.705,58.71,17277
52,VZ,2019-05-29 10:22:00-04:00,58.715,58.755,58.715,58.75,9818
53,VZ,2019-05-29 10:23:00-04:00,58.75,58.765,58.73,58.74,17070
54,VZ,2019-05-29 10:24:00-04:00,58.74,58.78,58.73,58.735,17280
