,symbol,time,open,high,low,close,volume
0,PG,2019-05-22 09:30:00-04:00,106.15,106.15,106.0634,106.1,184326
1,PG,2019-05-22 09:31:00-04:00,106.12,106.24,106.12,106.185,5832
2,PG,2019-05-22 09:32:00-04:00,106.185,106.185,106.04,106.04,16925
3,PG,2019-05-22 09:33:00-04:00,106.04,106.09,105.94,106.09,24313
4,PG,2019-05-22 09:34:00-04:00,106.09,106.14,106.03,106.07,7857
5,PG,2019-05-22 09:35:00-04:00,106.1,106.17,106.1,106.14,8100
6,PG,2019-05-22 09:36:00-04:00,106.14,106.26,106.13,106.24,16861
7,PG,2019-05-22 09:37:00-04:00,106.2437,106.38,106.24,106.35,16807
8,PG,2019-05-22 09:38:00-04:00,106.35,106.36,106.19,106.19,12508
9,PG,2019-05-22 09:39:00-04:00,106.19,106.25,106.14,106.25,7918
10,PG,2019-05-22 09:40:00-04:00,106.28,106.33,106.28,106.29,13868
11,PG,2019-05-22 09:41:00-04:00,106.285,106.32,106.22,106.2469,28566
12,PG,2019-05-22 09:42:00-04:00,106.265,106.28,106.16,106.18,19195
13,PG,2019-05-22 09:43:00-04:00,106.18,106.205,106.125,106.19,31515
14,PG,2019-05-22 09:44:00-04:00,106.18,106.2,106.16,106.16,15308
15,PG,2019-05-22 09:45:00-04:00,106.15,106.19,106.13,106.15,54494
16,PG,2019-05-22 09:46:00-04:00,106.16,106.21,106.155,106.2,13527
17,PG,2019-05-22 09:47:00-04:00,106.1954,106.21,106.1,106.11,15016
18,PG,2019-05-22 09:48:00-04:00,106.11,106.18,106.0932,106.13,13369
19,PG,2019-05-22 09:49:00-04:00,106.13,106.18,106.09,106.17,17419
20,PG,2019-05-22 09:50:00-04:00,106.17,106.235,106.14,106.235,11911
21,PG,2019-05-22 09:51:00-04:00,106.235,106.27,106.22,106.26,8045
22,PG,2019-05-22 09:52:00-04:00,106.26,106.4,106.2563,106.39,9997
23,PG,2019-05-22 09:53:00-04:00,106.38,106.435,106.37,106.39,10752
24,PG,2019-05-22 09:54:00-04:00,106.39,106.4401,106.39,106.44,5457
25,PG,2019-05-22 09:55:00-04:00,106.44,106.49,106.42,106.45,8898
26,PG,2019-05-22 09:56:00-04:00,106.45,106.49,106.4469,106.47,8176
27,PG,2019-05-22 09:57:00-04:00,106.48,106.5,106.47,106.5,11078
28,PG,2019-05-22 09:58:00-04:00,106.5,106.52,106.475,106.5031,13343
29,PG,2019-05-22 09:59:00-04:00,106.5031,106.56,106.5,106.55,12066
30,PG,2019-05-22 10:00:00-04:00,106.55,106.56,106.52,106.56,12933
31,PG,2019-05-22 10:01:00-04:00,106.56,106.565,106.53,106.54,8568
32,PG,2019-05-22 10:02:00-04:00,106.54,106.57,106.54,106.54,9051
33,PG,2019-05-22 10:03:00-04:00,106.53,106.58,106.53,106.58,15675
34,PG,2019-05-22 10:04:00-04:00,106.555,106.56,106.45,106.46,30159
35,PG,2019-05-22 10:05:00-04:00,106.46,106.51,106.45,106.51,9599
36,PG,2019-05-22 10:06:00-04:00,106.51,106.55,106.49,106.49,12215
37,PG,2019-05-22 10:07:00-04:00,106.485,106.5,106.42,106.45,12141
