,symbol,time,open,high,low,close,volume
0,CVX,2019-06-10 09:30:00-04:00,122.2,122.4,122.12,122.32,205913
1,CVX,2019-06-10 09:31:00-04:00,122.32,122.58,122.27,122.5,33207
2,CVX,2019-06-10 09:32:00-04:00,122.58,122.64,122.4116,122.5,20431
3,CVX,2019-06-10 09:33:00-04:00,122.5,122.54,122.35,122.5,22135
4,CVX,2019-06-10 09:34:00-04:00,122.5332,122.67,122.53,122.62,20209
5,CVX,2019-06-10 09:35:00-04:00,122.62,122.62,122.35,122.56,31947
6,CVX,2019-06-10 09:36:00-04:00,122.585,122.64,122.53,122.6,11491
7,CVX,2019-06-10 09:37:00-04:00,122.6,122.615,122.52,122.54,10398
8,CVX,2019-06-10 09:38:00-04:00,122.6,122.6,122.37,122.4,23636
9,CVX,2019-06-10 09:39:00-04:00,122.3667,122.45,122.33,122.345,11289
10,CVX,2019-06-10 09:40:00-04:00,122.34,122.345,122.23,122.3,12002
11,CVX,2019-06-10 09:41:00-04:00,122.34,122.35,122.12,122.1522,16307
12,CVX,2019-06-10 09:42:00-04:00,122.18,122.18,122.04,122.08,10005
13,CVX,2019-06-10 09:43:00-04:00,122.1,122.1,122.01,122.09,11528
14,CVX,2019-06-10 09:44:00-04:00,122.09,122.1,122.03,122.0824,3699
15,CVX,2019-06-10 09:45:00-04:00,122.0824,122.14,122.03,122.03,6888
16,CVX,2019-06-10 09:46:00-04:00,122.02,122.02,121.8386,121.9,8048
17,CVX,2019-06-10 09:47:00-04:00,121.9,121.94,121.81,121.88,18884
18,CVX,2019-06-10 09:48:00-04:00,121.88,121.905,121.84,121.8722,4296
19,CVX,2019-06-10 09:49:00-04:00,121.88,122.02,121.81,121.97,23271
20,CVX,2019-06-10 09:50:00-04:00,121.94,122.0,121.86,121.935,16388
21,CVX,2019-06-10 09:51:00-04:00,121.95,121.95,121.86,121.88,8057
22,CVX,2019-06-10 09:52:00-04:00,121.8824,121.92,121.77,121.77,7253
23,CVX,2019-06-10 09:53:00-04:00,121.785,121.83,121.74,121.78,14540
24,CVX,2019-06-10 09:54:00-04:00,121.78,121.79,121.71,121.7224,8487
25,CVX,2019-06-10 09:55:00-04:00,121.72,121.8,121.72,121.76,13293
26,CVX,2019-06-10 09:56:00-04:00,121.76,121.8019,121.75,121.78,6341
27,CVX,2019-06-10 09:57:00-04:00,121.75,121.84,121.72,121.82,7723
28,CVX,2019-06-10 09:58:00-04:00,121.8,121.93,121.8,121.92,3826
29,CVX,2019-06-10 09:59:00-04:00,121.91,121.94,121.85,121.915,9878
30,CVX,2019-06-10 10:00:00-04:00,121.915,121.915,121.72,121.85,13940
31,CVX,2019-06-10 10:01:00-04:00,121.83,121.93,121.82,121.87,25298
32,CVX,2019-06-10 10:02:00-04:00,121.87,121.93,121.84,121.84,5670
33,CVX,2019-06-10 10:03:00-04:00,121.84,121.85,121.795,121.81,7234
34,CVX,2019-06-10 10:04:00-04:00,121.81,121.905,121.78,121.905,15041
35,CVX,2019-06-10 10:05:00-04:00,121.905,121.92,121.81,121.8965,16705
36,CVX,2019-06-10 10:06:00-04:00,121.92,122.01,121.915,121.9921,9927
37,CVX,2019-06-10 10:07:00-04:00,122.0,122.025,121.96,122.01,6212
38,CVX,2019-06-10 10:08:00-04:00,122.03,122.15,122.025,122.14,11409
39,CVX,2019-06-10 10:09:00-04:00,122.14,122.2,122.13,122.18,15621
40,CVX,2019-06-10 10:10:00-04:00,122.18,122.27,122.18,122.2569,16392
41,CVX,2019-06-10 10:11:00-04:00,122.27,122.29,122.23,122.23,21946
42,CVX,2019-06-10 10:12:00-04:00,122.23,122.3,122.2,122.29,8589
43,CVX,2019-06-10 10:13:00-04:00,122.29,122.32,122.26,122.26,11504
44,CVX,2019-06-10 10:14:00-04:00,122.29,122.38,122.27,122.38,13210
45,CVX,2019-06-10 10:15:00-04:00,122.389,122.39,122.32,122.35,7940
46,CVX,2019-06-10 10:16:00-04:00,122.35,122.4,122.35,122.3774,6447
47,CVX,2019-06-10 10:17:00-04:00,122.3717,122.375,122.32,122.35,18363
48,CVX,2019-06-10 10:18:00-04:00,122.35,122.445,122.35,122.41,8598
49,CVX,2019-06-10 10:19:00-04:00,122.45,122.5,122.4,122.4,16811
50,CVX,2019-06-10 10:20:00-04:00,122.41,122.48,122.41,122.43,7052
51,CVX,2019-06-10 10:21:00-04:00,122.4299,122.49,122.4,122.47,19763
52,CVX,2019-06-10 10:22:00-04:00,122.48,122.5,122.45,122.48,29309
53,CVX,2019-06-10 10:23:00-04:00,122.4786,122.49,122.43,122.47,9696
54,CVX,2019-06-10 10:24:00-04:00,122.48,122.54,122.46,122.51,56544
55,CVX,2019-06-10 10:25:00-04:00,122.525,122.62,122.525,122.57,16681
56,CVX,2019-06-10 10:26:00-04:00,122.57,122.57,122.47,122.47,10267
57,CVX,2019-06-10 10:27:00-04:00,122.47,122.53,122.46,122.5,9090
58,CVX,2019-06-10 10:28:00-04:00,122.5057,122.55,122.5,122.53,6472
59,CVX,2019-06-10 10:29:00-04:00,122.53,122.57,122.5,122.5699,11344
60,CVX,2019-06-10 10:30:00-04:00,122.53,122.55,122.48,122.4985,19373
61,CVX,2019-06-10 10:31:00-04:00,122.4985,122.54,122.48,122.49,9895
62,CVX,2019-06-10 10:32:00-04:00,122.47,122.51,122.46,122.49,7963
63,CVX,2019-06-10 10:33:00-04:00,122.49,122.51,122.45,122.48,9089
64,CVX,2019-06-10 10:34:00-04:00,122.48,122.48,122.39,122.39,16924
65,CVX,2019-06-10 10:35:00-04:00,122.39,122.44,122.39,122.42,6045
66,CVX,2019-06-10 10:36:00-04:00,122.4,122.42,122.36,122.41,8487
67,CVX,2019-06-10 10:37:00-04:00,122.4,122.4427,122.4,122.43,6689
68,CVX,2019-06-10 10:38:00-04:00,122.43,122.43,122.355,122.355,7788
69,CVX,2019-06-10 10:39:00-04:00,122.355,122.38,122.3369,122.34,4455
70,CVX,2019-06-10 10:40:00-04:00,122.35,122.47,122.35,122.47,7478
71,CVX,2019-06-10 10:41:00-04:00,122.47,122.52,122.47,122.504,12113
72,CVX,2019-06-10 10:42:00-04:00,122.504,122.52,122.485,122.5,11441
73,CVX,2019-06-10 10:43:00-04:00,122.51,122.54,122.458,122.53,13497
74,CVX,2019-06-10 10:44:00-04:00,122.53,122.55,122.49,122.5,18839
75,CVX,2019-06-10 10:45:00-04:00,122.5,122.53,122.5,122.51,7922
76,CVX,2019-06-10 10:46:00-04:00,122.51,122.55,122.48,122.5,8320
77,CVX,2019-06-10 10:47:00-04:00,122.491,122.5058,122.46,122.4903,9114
78,CVX,2019-06-10 10:48:00-04:00,122.4903,122.52,122.45,122.4946,11408
79,CVX,2019-06-10 10:49:00-04:00,122.48,122.495,122.45,122.47,4445
80,CVX,2019-06-10 10:50:00-04:00,122.47,122.54,122.44,122.53,9942
81,CVX,2019-06-10 10:51:00-04:00,122.531,122.57,122.52,122.54,9133
82,CVX,2019-06-10 10:52:00-04:00,122.54,122.56,122.51,122.53,8725
83,CVX,2019-06-10 10:53:00-04:00,122.55,122.62,122.53,122.61,12917
84,CVX,2019-06-10 10:54:00-04:00,122.61,122.62,122.57,122.62,16063
85,CVX,2019-06-10 10:55:00-04:00,122.62,122.63,122.59,122.6,8091
86,CVX,2019-06-10 10:56:00-04:00,122.6,122.67,122.59,122.59,12535
87,CVX,2019-06-10 10:57:00-04:00,122.59,122.61,122.55,122.59,18465
88,CVX,2019-06-10 10:58:00-04:00,122.59,122.65,122.59,122.63,18361
89,CVX,2019-06-10 10:59:00-04:00,122.64,122.67,122.57,122.59,21671
90,CVX,2019-06-10 11:00:00-04:00,122.5885,122.6,122.56,122.5972,11885
91,CVX,2019-06-10 11:01:00-04:00,122.5972,122.615,122.55,122.59,14638
92,CVX,2019-06-10 11:02:00-04:00,122.58,122.635,122.57,122.63,6033
93,CVX,2019-06-10 11:03:00-04:00,122.63,122.66,122.59,122.62,11093
94,CVX,2019-06-10 11:04:00-04:00,122.62,122.625,122.5,122.51,10673
95,CVX,2019-06-10 11:05:00-04:00,122.51,122.6,122.51,122.57,20599
96,CVX,2019-06-10 11:06:00-04:00,122.57,122.62,122.56,122.58,22303
97,CVX,2019-06-10 11:07:00-04:00,122.58,122.65,122.56,122.58,11285
98,CVX,2019-06-10 11:08:00-04:00,122.57,122.64,122.57,122.63,18404
99,CVX,2019-06-10 11:09:00-04:00,122.63,122.655,122.6,122.6203,5068
100,CVX,2019-06-10 11:10:00-04:00,122.61,122.68,122.59,122.62,21544
101,CVX,2019-06-10 11:11:00-04:00,122.62,122.68,122.62,122.65,6191
102,CVX,2019-06-10 11:12:00-04:00,122.65,122.7,122.61,122.61,18749
103,CVX,2019-06-10 11:13:00-04:00,122.61,122.68,122.55,122.63,17985
104,CVX,2019-06-10 11:14:00-04:00,122.65,122.65,122.56,122.56,16385
105,CVX,2019-06-10 11:15:00-04:00,122.56,122.62,122.53,122.56,20846
106,CVX,2019-06-10 11:16:00-04:00,122.56,122.61,122.5,122.54,11819
107,CVX,2019-06-10 11:17:00-04:00,122.54,122.54,122.5,122.53,5364
108,CVX,2019-06-10 11:18:00-04:00,122.54,122.55,122.5,122.51,6700
109,CVX,2019-06-10 11:19:00-04:00,122.519,122.575,122.51,122.57,8536
110,CVX,2019-06-10 11:20:00-04:00,122.565,122.57,122.51,122.52,13951
111,CVX,2019-06-10 11:21:00-04:00,122.52,122.54,122.5,122.53,7868
112,CVX,2019-06-10 11:22:00-04:00,122.53,122.54,122.5,122.51,10081
113,CVX,2019-06-10 11:23:00-04:00,122.51,122.51,122.47,122.47,9126
114,CVX,2019-06-10 11:24:00-04:00,122.47,122.4767,122.43,122.46,6048
115,CVX,2019-06-10 11:25:00-04:00,122.46,122.5,122.45,122.5,9474
116,CVX,2019-06-10 11:26:00-04:00,122.5,122.53,122.47,122.49,10783
117,CVX,2019-06-10 11:27:00-04:00,122.51,122.54,122.475,122.53,15824
118,CVX,2019-06-10 11:28:00-04:00,122.53,122.58,122.53,122.56,34007
119,CVX,2019-06-10 11:29:00-04:00,122.58,122.61,122.55,122.6,51064
120,CVX,2019-06-10 11:30:00-04:00,122.6,122.64,122.59,122.6,16509
121,CVX,2019-06-10 11:31:00-04:00,122.6,122.63,122.59,122.6138,18767
122,CVX,2019-06-10 11:32:00-04:00,122.61,122.65,122.59,122.64,19630
123,CVX,2019-06-10 11:33:00-04:00,122.64,122.67,122.61,122.66,11957
124,CVX,2019-06-10 11:34:00-04:00,122.65,122.68,122.6,122.63,16883
125,CVX,2019-06-10 11:35:00-04:00,122.62,122.645,122.56,122.56,15152
126,CVX,2019-06-10 11:36:00-04:00,122.57,122.57,122.48,122.49,16254
127,CVX,2019-06-10 11:37:00-04:00,122.49,122.605,122.475,122.59,20105
128,CVX,2019-06-10 11:38:00-04:00,122.58,122.59,122.51,122.55,8789
129,CVX,2019-06-10 11:39:00-04:00,122.55,122.61,122.53,122.595,19110
130,CVX,2019-06-10 11:40:00-04:00,122.61,122.64,122.58,122.62,16344
131,CVX,2019-06-10 11:41:00-04:00,122.62,122.637,122.57,122.58,12875
132,CVX,2019-06-10 11:42:00-04:00,122.57,122.69,122.57,122.69,19948
133,CVX,2019-06-10 11:43:00-04:00,122.69,122.74,122.67,122.72,12289
134,CVX,2019-06-10 11:44:00-04:00,122.72,122.755,122.66,122.68,27349
135,CVX,2019-06-10 11:45:00-04:00,122.67,122.73,122.65,122.67,15005
136,CVX,2019-06-10 11:46:00-04:00,122.675,122.7,122.59,122.6,10195
137,CVX,2019-06-10 11:47:00-04:00,122.6,122.6,122.532,122.555,8329
138,CVX,2019-06-10 11:48:00-04:00,122.53,122.59,122.53,122.585,4123
139,CVX,2019-06-10 11:49:00-04:00,122.58,122.6,122.54,122.57,9004
140,CVX,2019-06-10 11:50:00-04:00,122.57,122.6,122.54,122.56,9307
141,CVX,2019-06-10 11:51:00-04:00,122.56,122.58,122.555,122.575,8620
142,CVX,2019-06-10 11:52:00-04:00,122.55,122.6,122.52,122.59,8230
143,CVX,2019-06-10 11:53:00-04:00,122.58,122.6,122.53,122.53,6295
144,CVX,2019-06-10 11:54:00-04:00,122.53,122.571,122.52,122.571,4725
145,CVX,2019-06-10 11:55:00-04:00,122.571,122.59,122.54,122.59,11493
146,CVX,2019-06-10 11:56:00-04:00,122.59,122.6,122.53,122.53,8976
147,CVX,2019-06-10 11:57:00-04:00,122.53,122.5501,122.52,122.52,6448
148,CVX,2019-06-10 11:58:00-04:00,122.53,122.56,122.52,122.54,9832
149,CVX,2019-06-10 11:59:00-04:00,122.54,122.54,122.49,122.51,11938
150,CVX,2019-06-10 12:00:00-04:00,122.51,122.58,122.5,122.56,8729
151,CVX,2019-06-10 12:01:00-04:00,122.56,122.58,122.54,122.55,14537
152,CVX,2019-06-10 12:02:00-04:00,122.56,122.58,122.54,122.58,5453
153,CVX,2019-06-10 12:03:00-04:00,122.58,122.63,122.56,122.5799,16771
154,CVX,2019-06-10 12:04:00-04:00,122.5799,122.6,122.57,122.58,9594
155,CVX,2019-06-10 12:05:00-04:00,122.58,122.59,122.5584,122.5584,5180
156,CVX,2019-06-10 12:06:00-04:00,122.5584,122.5584,122.517,122.52,18949
157,CVX,2019-06-10 12:07:00-04:00,122.52,122.53,122.51,122.52,7614
158,CVX,2019-06-10 12:08:00-04:00,122.52,122.52,122.46,122.47,5159
159,CVX,2019-06-10 12:09:00-04:00,122.4673,122.505,122.45,122.48,14594
160,CVX,2019-06-10 12:10:00-04:00,122.48,122.56,122.48,122.55,10434
161,CVX,2019-06-10 12:11:00-04:00,122.55,122.57,122.5,122.51,8273
162,CVX,2019-06-10 12:12:00-04:00,122.5,122.52,122.46,122.495,6848
163,CVX,2019-06-10 12:13:00-04:00,122.49,122.49,122.4537,122.465,8192
164,CVX,2019-06-10 12:14:00-04:00,122.46,122.51,122.45,122.51,5262
165,CVX,2019-06-10 12:15:00-04:00,122.5024,122.53,122.5,122.52,5701
166,CVX,2019-06-10 12:16:00-04:00,122.52,122.565,122.5,122.52,6404
167,CVX,2019-06-10 12:17:00-04:00,122.51,122.52,122.465,122.4765,7764
168,CVX,2019-06-10 12:18:00-04:00,122.4765,122.5,122.45,122.46,4883
169,CVX,2019-06-10 12:19:00-04:00,122.46,122.46,122.4499,122.45,5300
170,CVX,2019-06-10 12:20:00-04:00,122.45,122.4565,122.4,122.4137,11046
171,CVX,2019-06-10 12:21:00-04:00,122.4,122.44,122.4,122.415,9568
172,CVX,2019-06-10 12:22:00-04:00,122.42,122.47,122.42,122.43,5532
173,CVX,2019-06-10 12:23:00-04:00,122.43,122.43,122.37,122.39,7289
174,CVX,2019-06-10 12:24:00-04:00,122.39,122.42,122.39,122.4,2992
175,CVX,2019-06-10 12:25:00-04:00,122.4,122.42,122.37,122.42,5645
176,CVX,2019-06-10 12:26:00-04:00,122.42,122.45,122.42,122.44,3567
177,CVX,2019-06-10 12:27:00-04:00,122.45,122.5,122.45,122.49,10039
178,CVX,2019-06-10 12:28:00-04:00,122.49,122.49,122.47,122.47,4812
179,CVX,2019-06-10 12:29:00-04:00,122.4662,122.47,122.43,122.44,5775
180,CVX,2019-06-10 12:30:00-04:00,122.44,122.46,122.425,122.45,4300
181,CVX,2019-06-10 12:31:00-04:00,122.45,122.48,122.435,122.48,4024
182,CVX,2019-06-10 12:32:00-04:00,122.49,122.49,122.455,122.48,7501
183,CVX,2019-06-10 12:33:00-04:00,122.48,122.48,122.38,122.395,11108
184,CVX,2019-06-10 12:34:00-04:00,122.395,122.43,122.395,122.415,3448
185,CVX,2019-06-10 12:35:00-04:00,122.415,122.45,122.41,122.42,12953
186,CVX,2019-06-10 12:36:00-04:00,122.42,122.45,122.39,122.39,11379
187,CVX,2019-06-10 12:37:00-04:00,122.39,122.45,122.39,122.45,2932
188,CVX,2019-06-10 12:38:00-04:00,122.45,122.48,122.45,122.48,7091
189,CVX,2019-06-10 12:39:00-04:00,122.48,122.495,122.45,122.45,13939
190,CVX,2019-06-10 12:40:00-04:00,122.45,122.46,122.405,122.43,8804
191,CVX,2019-06-10 12:41:00-04:00,122.43,122.446,122.4,122.44,6995
192,CVX,2019-06-10 12:42:00-04:00,122.44,122.44,122.41,122.44,3134
193,CVX,2019-06-10 12:43:00-04:00,122.44,122.45,122.41,122.42,4745
194,CVX,2019-06-10 12:44:00-04:00,122.42,122.45,122.41,122.445,4742
195,CVX,2019-06-10 12:45:00-04:00,122.445,122.445,122.39,122.405,6476
196,CVX,2019-06-10 12:46:00-04:00,122.4001,122.42,122.39,122.4,11284
197,CVX,2019-06-10 12:47:00-04:00,122.41,122.43,122.4,122.41,4482
198,CVX,2019-06-10 12:48:00-04:00,122.41,122.42,122.38,122.41,4602
199,CVX,2019-06-10 12:49:00-04:00,122.41,122.455,122.41,122.44,4759
200,CVX,2019-06-10 12:50:00-04:00,122.44,122.44,122.405,122.43,9896
201,CVX,2019-06-10 12:51:00-04:00,122.433,122.44,122.4,122.41,7407
202,CVX,2019-06-10 12:52:00-04:00,122.4,122.41,122.38,122.405,5195
203,CVX,2019-06-10 12:53:00-04:00,122.39,122.41,122.38,122.4,8275
204,CVX,2019-06-10 12:54:00-04:00,122.4,122.42,122.39,122.415,3507
205,CVX,2019-06-10 12:55:00-04:00,122.41,122.41,122.37,122.385,12495
206,CVX,2019-06-10 12:56:00-04:00,122.38,122.39,122.355,122.37,7393
207,CVX,2019-06-10 12:57:00-04:00,122.37,122.38,122.3539,122.36,13091
208,CVX,2019-06-10 12:58:00-04:00,122.36,122.38,122.334,122.334,7667
209,CVX,2019-06-10 12:59:00-04:00,122.33,122.375,122.33,122.375,7587
210,CVX,2019-06-10 13:00:00-04:00,122.375,122.43,122.375,122.415,5528
211,CVX,2019-06-10 13:01:00-04:00,122.415,122.44,122.4098,122.41,4481
212,CVX,2019-06-10 13:02:00-04:00,122.41,122.48,122.41,122.44,7107
213,CVX,2019-06-10 13:03:00-04:00,122.44,122.44,122.4,122.4002,4068
214,CVX,2019-06-10 13:04:00-04:00,122.4,122.465,122.4,122.45,6675
215,CVX,2019-06-10 13:05:00-04:00,122.45,122.45,122.43,122.43,1964
216,CVX,2019-06-10 13:06:00-04:00,122.43,122.44,122.4,122.41,6059
217,CVX,2019-06-10 13:07:00-04:00,122.42,122.44,122.405,122.435,2724
218,CVX,2019-06-10 13:08:00-04:00,122.43,122.43,122.36,122.38,20853
219,CVX,2019-06-10 13:09:00-04:00,122.4,122.41,122.36,122.39,4305
220,CVX,2019-06-10 13:10:00-04:00,122.39,122.41,122.37,122.41,2227
221,CVX,2019-06-10 13:11:00-04:00,122.41,122.45,122.41,122.42,6285
222,CVX,2019-06-10 13:12:00-04:00,122.425,122.43,122.39,122.41,10815
223,CVX,2019-06-10 13:13:00-04:00,122.405,122.44,122.39,122.405,20925
224,CVX,2019-06-10 13:14:00-04:00,122.41,122.42,122.4,122.41,7786
