,symbol,time,open,high,low,close,volume
0,UNH,2019-06-14 09:30:00-04:00,244.72,244.73,244.01,244.01,37443
1,UNH,2019-06-14 09:31:00-04:00,244.01,244.01,243.36,243.9,8438
2,UNH,2019-06-14 09:32:00-04:00,243.9,243.98,243.25,243.35,8799
3,UNH,2019-06-14 09:33:00-04:00,243.35,243.44,242.79,242.83,8476
4,UNH,2019-06-14 09:34:00-04:00,242.865,243.71,242.865,243.71,6014
5,UNH,2019-06-14 09:35:00-04:00,243.71,243.88,243.58,243.88,5365
6,UNH,2019-06-14 09:36:00-04:00,243.88,243.98,243.36,243.98,15538
7,UNH,2019-06-14 09:37:00-04:00,243.98,244.46,243.96,244.46,9170
8,UNH,2019-06-14 09:38:00-04:00,244.4,244.55,244.31,244.31,4113
9,UNH,2019-06-14 09:39:00-04:00,244.34,244.35,243.7,244.27,4759
10,UNH,2019-06-14 09:40:00-04:00,244.32,244.53,244.2,244.2,2622
11,UNH,2019-06-14 09:41:00-04:00,244.2,244.67,244.2,244.596,5324
12,UNH,2019-06-14 09:42:00-04:00,244.596,244.8,244.39,244.47,3277
13,UNH,2019-06-14 09:43:00-04:00,244.435,244.71,244.435,244.45,3831
14,UNH,2019-06-14 09:44:00-04:00,244.45,244.59,244.18,244.55,6667
15,UNH,2019-06-14 09:45:00-04:00,244.55,244.76,244.545,244.68,3125
16,UNH,2019-06-14 09:46:00-04:00,244.68,244.85,244.68,244.805,4700
17,UNH,2019-06-14 09:47:00-04:00,244.805,244.805,244.45,244.6047,6254
18,UNH,2019-06-14 09:48:00-04:00,244.6047,244.7,244.32,244.35,7765
19,UNH,2019-06-14 09:49:00-04:00,244.4006,244.68,244.3798,244.645,5701
20,UNH,2019-06-14 09:50:00-04:00,244.645,244.93,244.58,244.895,7754
21,UNH,2019-06-14 09:51:00-04:00,244.895,245.0,244.73,244.73,7842
22,UNH,2019-06-14 09:52:00-04:00,244.73,245.23,244.73,244.87,7370
23,UNH,2019-06-14 09:53:00-04:00,244.87,244.95,244.78,244.81,5304
24,UNH,2019-06-14 09:54:00-04:00,244.81,244.98,244.76,244.98,3243
25,UNH,2019-06-14 09:55:00-04:00,245.01,245.03,244.67,244.67,12335
26,UNH,2019-06-14 09:56:00-04:00,244.7,245.03,244.645,245.03,6067
27,UNH,2019-06-14 09:57:00-04:00,245.06,245.07,244.72,244.75,11039
28,UNH,2019-06-14 09:58:00-04:00,244.75,245.16,244.75,245.1406,9132
29,UNH,2019-06-14 09:59:00-04:00,245.145,245.31,244.87,245.26,15369
30,UNH,2019-06-14 10:00:00-04:00,245.26,245.39,245.06,245.24,7153
31,UNH,2019-06-14 10:01:00-04:00,245.2119,245.4,245.15,245.39,5949
32,UNH,2019-06-14 10:02:00-04:00,245.4,245.5496,245.03,245.08,48043
33,UNH,2019-06-14 10:03:00-04:00,245.02,245.055,244.87,244.935,13082
34,UNH,2019-06-14 10:04:00-04:00,244.935,244.95,244.81,244.8968,5259
35,UNH,2019-06-14 10:05:00-04:00,244.8968,245.08,244.89,245.08,3678
36,UNH,2019-06-14 10:06:00-04:00,245.08,245.175,245.04,245.175,2761
37,UNH,2019-06-14 10:07:00-04:00,245.175,245.47,245.175,245.39,5510
38,UNH,2019-06-14 10:08:00-04:00,245.42,245.43,245.38,245.43,1177
39,UNH,2019-06-14 10:09:00-04:00,245.43,245.43,245.14,245.3,8296
40,UNH,2019-06-14 10:10:00-04:00,245.3,245.45,245.3,245.45,2590
41,UNH,2019-06-14 10:11:00-04:00,245.45,245.45,245.1216,245.26,3522
42,UNH,2019-06-14 10:12:00-04:00,245.28,245.29,245.06,245.15,4488
43,UNH,2019-06-14 10:13:00-04:00,245.15,245.15,244.8653,244.99,4710
44,UNH,2019-06-14 10:14:00-04:00,244.99,244.99,244.76,244.788,1884
45,UNH,2019-06-14 10:15:00-04:00,244.788,244.788,244.53,244.53,1558
